Season,TeamID,avgOffRtg,avgDefRtg,avgNetRtg,avgeFG,avgTOV,avgReb,AvgWin,PointsFor,PointsAgainst,Elo,Margin,Seed
2011,3319,0.862523,0.940648,-0.078125,0.428188,0.221368,0.463355,0.357143,1769,1928,1437.0,-159,20
2011,3320,1.007554,0.787477,0.220077,0.482069,0.197769,0.504841,0.84375,2234,1741,1670.0,493,13
2011,3321,0.940015,0.924141,0.015874,0.469936,0.247874,0.502798,0.580645,2038,2010,1530.0,28,20
2011,3322,0.851131,0.920672,-0.069541,0.422073,0.246457,0.466543,0.407407,1756,1924,1471.0,-168,20
2011,3323,1.061548,0.752804,0.308744,0.511801,0.241661,0.562432,0.787879,2567,1824,1656.0,743,2
2011,3324,0.9226,0.844743,0.077857,0.456189,0.214561,0.508244,0.612903,2001,1850,1542.0,151,20
2011,3325,0.831478,0.928897,-0.097419,0.399734,0.279095,0.501512,0.290323,1749,1965,1425.0,-216,20
2011,3326,1.026878,0.919043,0.107835,0.493474,0.192923,0.50161,0.7,2210,1979,1626.0,231,4
2011,3328,1.007109,0.888931,0.118179,0.483577,0.216134,0.511887,0.65625,2426,2126,1587.0,300,6
2011,3329,0.931158,0.8305,0.100658,0.435658,0.225467,0.522017,0.551724,1943,1716,1519.0,227,20
2011,3330,0.905729,0.864142,0.041587,0.447012,0.277308,0.504403,0.666667,1928,1835,1573.0,93,20
2011,3331,1.026647,0.924537,0.102109,0.502224,0.223863,0.509102,0.666667,2558,2269,1565.0,289,20
2011,3332,0.906914,0.942628,-0.035715,0.429929,0.209367,0.46481,0.413793,2180,2243,1459.0,-63,20
2011,3333,0.816712,0.880308,-0.063596,0.433365,0.29192,0.480922,0.3,1618,1717,1418.0,-99,20
2011,3334,0.849036,0.954046,-0.10501,0.433917,0.278708,0.500889,0.290323,1936,2154,1412.0,-218,20
2011,3335,0.820483,0.836345,-0.015862,0.390881,0.26039,0.514079,0.392857,1504,1536,1440.0,-32,20
2011,3336,1.021574,0.914581,0.106993,0.49701,0.22121,0.53971,0.709677,2390,2123,1597.0,267,6
2011,3337,0.953826,0.873483,0.080343,0.440633,0.195193,0.474288,0.62069,2010,1828,1547.0,182,20
2011,3338,0.942968,0.925308,0.017661,0.474531,0.248252,0.507736,0.451613,2055,2002,1491.0,53,20
2011,3339,0.943172,0.929129,0.014043,0.465445,0.237945,0.494802,0.516129,2166,2147,1495.0,19,20
2011,3340,0.932377,0.918347,0.01403,0.450728,0.224597,0.489229,0.62069,1959,1918,1557.0,41,20
2011,3341,0.8045,0.763572,0.040927,0.421214,0.27503,0.468758,0.65625,1803,1687,1567.0,116,16
2011,3342,0.773473,0.870293,-0.09682,0.417662,0.322013,0.501382,0.285714,1404,1605,1413.0,-201,20
2011,3343,1.042486,0.77429,0.268196,0.507855,0.209184,0.532225,0.857143,1957,1437,1635.0,520,12
2011,3344,0.826821,0.864834,-0.038013,0.391004,0.243752,0.515105,0.448276,1641,1709,1489.0,-68,20
2011,3345,0.956243,0.860946,0.095297,0.469051,0.249689,0.516053,0.645161,2032,1827,1569.0,205,9
2011,3346,0.855318,0.90856,-0.053242,0.409591,0.247525,0.507241,0.466667,1911,2007,1489.0,-96,20
2011,3347,0.831328,0.900109,-0.068781,0.394821,0.244946,0.468377,0.428571,1686,1823,1478.0,-137,20
2011,3348,0.806362,0.987035,-0.180673,0.410367,0.276814,0.491105,0.269231,1447,1774,1400.0,-327,20
2011,3349,0.898814,0.861444,0.03737,0.425928,0.217204,0.498576,0.580645,2009,1941,1543.0,68,20
2011,3350,0.917941,0.874982,0.04296,0.459114,0.23016,0.481769,0.62069,1942,1853,1550.0,89,20
2011,3351,0.726581,0.970074,-0.243493,0.37039,0.307443,0.49692,0.172414,1520,2008,1361.0,-488,20
2011,3352,0.901553,0.878104,0.02345,0.453969,0.252188,0.52035,0.533333,1914,1860,1522.0,54,20
2011,3353,0.924536,0.872043,0.052493,0.467099,0.245714,0.501027,0.6,1813,1709,1577.0,104,7
2011,3354,0.766664,0.901865,-0.135201,0.39348,0.281845,0.45986,0.37037,1471,1720,1452.0,-249,20
2011,3355,0.959672,0.856788,0.102884,0.50755,0.250779,0.518794,0.59375,2159,1934,1561.0,225,15
2011,3356,0.718275,0.976708,-0.258433,0.396965,0.325004,0.473231,0.066667,1527,2106,1320.0,-579,20
2011,3357,0.88219,0.8441,0.03809,0.449119,0.249326,0.476484,0.6,1819,1738,1543.0,81,20
2011,3358,0.916128,0.908261,0.007867,0.425388,0.229713,0.498154,0.548387,2148,2133,1505.0,15,20
2011,3359,0.980558,0.848721,0.131837,0.527371,0.2208,0.473388,0.766667,1895,1676,1620.0,219,14
2011,3360,0.938721,0.944613,-0.005891,0.459814,0.251442,0.52798,0.533333,1975,1996,1512.0,-21,20
2011,3361,0.867194,0.891926,-0.024732,0.451611,0.272753,0.505695,0.413793,1720,1764,1464.0,-44,20
2011,3362,0.8157,1.046569,-0.230869,0.399733,0.224732,0.452272,0.107143,1654,2133,1339.0,-479,20
2011,3363,0.70121,0.980531,-0.279321,0.378954,0.322431,0.450167,0.071429,1348,1867,1334.0,-519,20
2011,3364,0.948481,0.862822,0.085659,0.481345,0.264246,0.532892,0.633333,1925,1753,1558.0,172,20
2011,3365,0.881765,0.972103,-0.090338,0.443993,0.275461,0.493848,0.366667,1849,2055,1454.0,-206,20
2011,3366,0.749995,0.776139,-0.026144,0.421864,0.325722,0.490746,0.47619,1094,1102,1479.0,-8,20
2011,3367,0.865027,0.908541,-0.043515,0.416938,0.262276,0.50724,0.586207,2041,2135,1529.0,-94,20
2011,3368,0.863883,0.978694,-0.114811,0.46292,0.287412,0.510911,0.36,1512,1723,1441.0,-211,20
2011,3369,0.732561,0.959684,-0.227122,0.392107,0.290854,0.444811,0.222222,1354,1795,1380.0,-441,20
2011,3370,0.848786,0.922689,-0.073902,0.423326,0.269858,0.48747,0.266667,1873,2035,1402.0,-162,20
2011,3371,0.786975,0.955431,-0.168456,0.376189,0.265422,0.478751,0.266667,1634,1988,1410.0,-354,20
2011,3372,0.936085,0.936831,-0.000746,0.429338,0.234612,0.514732,0.4,2095,2089,1457.0,6,20
2011,3373,0.806018,0.825208,-0.01919,0.397599,0.266825,0.509871,0.466667,1567,1602,1494.0,-35,20
2011,3374,0.923883,0.925404,-0.001521,0.455269,0.245199,0.48282,0.466667,2002,1995,1484.0,7,20
2011,3375,0.89314,0.862634,0.030507,0.420573,0.207186,0.497352,0.535714,1718,1658,1503.0,60,20
2011,3376,0.88979,0.895438,-0.005648,0.424962,0.235028,0.505486,0.533333,1750,1787,1535.0,-37,20
2011,3377,0.936585,0.857673,0.078912,0.454846,0.224712,0.508015,0.592593,1659,1528,1522.0,131,20
2011,3378,0.88123,0.919763,-0.038533,0.402346,0.220211,0.503857,0.387097,1872,1945,1458.0,-73,20
2011,3379,0.7992,0.960613,-0.161413,0.410265,0.293428,0.491999,0.321429,1693,2018,1433.0,-325,20
2011,3380,0.814703,0.810258,0.004445,0.379331,0.255827,0.513377,0.633333,1737,1728,1544.0,9,20
2011,3381,0.912411,0.961413,-0.049003,0.439711,0.246664,0.510617,0.533333,2039,2154,1498.0,-115,20
2011,3382,0.955822,0.869083,0.086739,0.4706,0.22215,0.49776,0.645161,1856,1715,1574.0,141,20
2011,3383,0.734926,0.990019,-0.255093,0.434308,0.329262,0.436625,0.068966,1412,1884,1314.0,-472,20
2011,3384,0.91979,0.886501,0.033289,0.457433,0.241899,0.499361,0.666667,2270,2190,1596.0,80,13
2011,3385,0.930344,0.842078,0.088266,0.446778,0.230129,0.504583,0.677419,1962,1772,1586.0,190,9
2011,3386,0.903177,0.840438,0.062739,0.471897,0.229268,0.483818,0.62069,1773,1669,1559.0,104,20
2011,3387,0.806641,0.948788,-0.142148,0.37973,0.260629,0.508012,0.241379,1630,1913,1391.0,-283,20
2011,3388,0.931864,0.931321,0.000543,0.479479,0.281012,0.536083,0.612903,2098,2114,1563.0,-16,20
2011,3389,0.760088,0.938011,-0.177923,0.358473,0.266971,0.472722,0.193548,1638,2018,1381.0,-380,20
2011,3390,1.141995,0.77996,0.362035,0.540153,0.204929,0.576339,0.935484,2478,1701,1713.0,777,1
2011,3391,0.911874,0.881069,0.030806,0.458413,0.235168,0.480836,0.612903,2047,1998,1557.0,49,16
2011,3392,0.826674,0.920105,-0.093431,0.39193,0.247305,0.494131,0.233333,1813,2011,1376.0,-198,20
2011,3393,1.001549,0.817223,0.184326,0.449098,0.263325,0.582322,0.709677,2171,1757,1593.0,414,20
2011,3394,0.80603,0.965881,-0.159851,0.38768,0.273429,0.475855,0.071429,1772,2138,1314.0,-366,20
2011,3395,0.976999,0.844565,0.132434,0.46692,0.210508,0.497318,0.6875,2161,1860,1588.0,301,20
2011,3396,1.001686,0.820504,0.181181,0.475552,0.200091,0.524748,0.741935,2114,1734,1626.0,380,10
2011,3397,1.107949,0.764978,0.342971,0.523056,0.213786,0.574954,0.96875,2554,1766,1732.0,788,1
2011,3398,0.81704,0.902347,-0.085307,0.413912,0.273443,0.482849,0.310345,1748,1943,1411.0,-195,20
2011,3399,0.939963,0.884369,0.055594,0.453897,0.24574,0.537431,0.758621,1955,1829,1591.0,126,20
2011,3400,1.013873,0.912636,0.101237,0.478557,0.225313,0.524538,0.59375,2452,2192,1561.0,260,9
2011,3401,1.085201,0.811097,0.274104,0.492123,0.19279,0.54761,0.833333,2359,1748,1665.0,611,2
2011,3402,0.806761,0.986629,-0.179867,0.413579,0.302436,0.490529,0.24,1571,1919,1391.0,-348,20
2011,3403,0.947567,0.825685,0.121882,0.461301,0.230862,0.528927,0.6875,2109,1823,1590.0,286,8
2011,3404,0.996488,0.914473,0.082015,0.479316,0.211409,0.505167,0.677419,2271,2104,1585.0,167,15
2011,3405,0.93821,0.839442,0.098768,0.465278,0.255714,0.508503,0.741935,2034,1829,1611.0,205,20
2011,3406,0.821853,0.893021,-0.071168,0.402148,0.273598,0.501789,0.3,1684,1838,1412.0,-154,20
2011,3407,0.765876,0.996179,-0.230303,0.41015,0.310069,0.499747,0.111111,1470,1905,1348.0,-435,20
2011,3408,0.982999,0.887189,0.09581,0.478686,0.214499,0.488119,0.6875,2333,2113,1579.0,220,20
2011,3409,0.819811,0.968299,-0.148487,0.389833,0.263021,0.485846,0.173913,1398,1647,1384.0,-249,20
2011,3410,0.880573,1.035703,-0.155131,0.438347,0.231897,0.442762,0.321429,1835,2194,1410.0,-359,20
2011,3411,0.778963,0.913353,-0.13439,0.383955,0.272632,0.48169,0.172414,1576,1853,1344.0,-277,20
2011,3412,0.902956,0.858994,0.043963,0.436377,0.234128,0.494198,0.516129,1822,1727,1506.0,95,20
2011,3413,0.984232,0.857549,0.126683,0.48363,0.229969,0.482937,0.75,2202,1902,1596.0,300,16
2011,3414,0.964507,0.953263,0.011244,0.472658,0.245934,0.490482,0.5,2011,2016,1477.0,-5,20
2011,3415,0.919341,0.861863,0.057478,0.477891,0.24972,0.482367,0.612903,1990,1879,1547.0,111,20
2011,3416,0.976998,0.871623,0.105375,0.440553,0.216461,0.525678,0.677419,2114,1912,1602.0,202,13
2011,3417,0.961568,0.795157,0.166411,0.463124,0.24812,0.550224,0.866667,1955,1623,1663.0,332,3
2011,3418,0.839044,0.941509,-0.102465,0.417406,0.237198,0.441998,0.296296,1647,1819,1407.0,-172,20
2011,3419,0.828049,0.830408,-0.002359,0.41857,0.286486,0.536975,0.482759,1784,1793,1488.0,-9,20
2011,3420,0.867872,0.847389,0.020483,0.435509,0.246472,0.473076,0.645161,1770,1733,1562.0,37,20
2011,3421,0.93428,1.016414,-0.082135,0.450846,0.240208,0.481612,0.392857,1892,2058,1435.0,-166,20
2011,3422,0.861927,0.901625,-0.039699,0.414777,0.226052,0.484678,0.448276,1769,1841,1468.0,-72,20
2011,3423,0.947732,0.824358,0.123373,0.497624,0.26595,0.512123,0.766667,2048,1788,1606.0,260,20
2011,3424,0.87994,0.894244,-0.014304,0.386164,0.249941,0.529187,0.354839,1896,1930,1428.0,-34,20
2011,3425,0.952916,0.930701,0.022215,0.450084,0.207185,0.508561,0.612903,2136,2083,1554.0,53,20
2011,3426,0.803553,0.943918,-0.140365,0.405198,0.275588,0.47081,0.285714,1654,1957,1404.0,-303,20
2011,3427,0.869918,0.91802,-0.048102,0.421576,0.218188,0.474819,0.482759,1809,1878,1502.0,-69,20
2011,3428,0.878875,0.875212,0.003663,0.4389,0.24703,0.520117,0.516129,1764,1741,1521.0,23,15
2011,3429,0.920407,0.925918,-0.005511,0.462887,0.23296,0.47854,0.566667,2054,2041,1530.0,13,20
2011,3430,0.868371,1.003523,-0.135152,0.44054,0.281573,0.506467,0.25,1735,1997,1402.0,-262,20
2011,3431,0.956076,0.90835,0.047726,0.476356,0.248891,0.521691,0.5,1920,1829,1502.0,91,20
2011,3433,0.94578,0.876821,0.068959,0.443091,0.242646,0.534223,0.633333,2034,1883,1567.0,151,20
2011,3434,0.855002,0.995745,-0.140743,0.425883,0.251399,0.488041,0.233333,1744,2031,1388.0,-287,20
2011,3435,1.018285,0.905787,0.112498,0.50735,0.245281,0.519461,0.655172,2072,1840,1580.0,232,10
2011,3436,0.700354,0.971807,-0.271452,0.360755,0.310672,0.486916,0.166667,1434,1965,1366.0,-531,20
2011,3437,0.826513,0.900651,-0.074138,0.437094,0.223347,0.441784,0.387097,1585,1731,1461.0,-146,20
2011,3438,0.906467,0.891924,0.014543,0.424377,0.240318,0.507778,0.516129,2071,2025,1519.0,46,20
2011,3439,0.822194,0.90755,-0.085357,0.420229,0.276758,0.498326,0.366667,1824,1983,1444.0,-159,20
2011,3441,0.805556,0.916669,-0.111112,0.382008,0.265403,0.508426,0.290323,1699,1950,1414.0,-251,20
2011,3442,0.788359,0.952921,-0.164562,0.389742,0.239135,0.46328,0.222222,1519,1833,1392.0,-314,20
2011,3443,0.907494,0.94446,-0.036967,0.433965,0.257037,0.533682,0.392857,1781,1844,1473.0,-63,20
2011,3444,0.850064,0.931427,-0.081363,0.420354,0.270271,0.484923,0.310345,1768,1925,1430.0,-157,20
2011,3447,0.870972,0.897778,-0.026806,0.446062,0.266576,0.497236,0.413793,1812,1869,1446.0,-57,20
2011,3448,0.883568,0.883105,0.000463,0.423418,0.249123,0.499113,0.46875,2127,2108,1505.0,19,20
2011,3449,0.834598,0.860827,-0.026229,0.426937,0.282361,0.499681,0.392857,1574,1632,1464.0,-58,20
2011,3450,0.83716,0.966601,-0.129442,0.438585,0.258106,0.468503,0.258065,1952,2264,1421.0,-312,20
2011,3451,0.852732,0.954306,-0.101575,0.433869,0.289149,0.503228,0.222222,1589,1771,1380.0,-182,20
2011,3452,0.952607,0.765944,0.186663,0.463735,0.25955,0.537522,0.71875,2104,1672,1588.0,432,9
2011,3453,1.037919,0.721203,0.316716,0.509233,0.217428,0.527336,0.969697,2466,1715,1707.0,751,5
2011,3454,0.920905,0.98042,-0.059515,0.471904,0.265563,0.514481,0.4,1973,2104,1467.0,-131,20
2011,3455,0.897134,0.858022,0.039112,0.448707,0.234562,0.483096,0.548387,1969,1891,1535.0,78,20
2011,3456,0.86078,0.991627,-0.130848,0.423914,0.256818,0.468942,0.103448,1821,2098,1353.0,-277,20
2011,3457,0.770406,0.852672,-0.082266,0.396852,0.286659,0.496393,0.428571,1449,1594,1451.0,-145,20
2011,3458,0.915278,0.892845,0.022434,0.470485,0.220466,0.486145,0.517241,1727,1694,1522.0,33,20
2011,3459,0.772369,0.965428,-0.193059,0.424497,0.3225,0.484612,0.214286,1656,2051,1378.0,-395,20
2011,3460,0.926162,0.905917,0.020245,0.462427,0.237863,0.53134,0.612903,2090,2064,1544.0,26,20
2011,3461,1.026103,0.898965,0.127138,0.502635,0.214313,0.523707,0.714286,1828,1601,1577.0,227,20
2011,3462,1.050666,0.788661,0.262004,0.506914,0.209681,0.562763,0.931034,2158,1598,1693.0,560,2
2011,3463,0.860722,0.865997,-0.005275,0.428121,0.24834,0.481864,0.5,1728,1749,1506.0,-21,20
2011,3464,0.828469,0.979365,-0.150895,0.41221,0.224945,0.438202,0.2,1754,2071,1381.0,-317,20
2012,3102,0.718831,0.952958,-0.234127,0.354814,0.299617,0.470554,0.178571,1497,1973,1366.0,-476,20
2012,3103,0.952942,0.950433,0.002509,0.479016,0.250236,0.494969,0.4375,2361,2360,1467.0,1,20
2012,3104,0.8212,0.882719,-0.061519,0.385596,0.25081,0.489775,0.387097,1840,1992,1454.0,-152,20
2012,3105,0.885325,0.861356,0.023969,0.398867,0.238911,0.523183,0.555556,1628,1622,1508.0,6,20
2012,3106,0.80034,0.868084,-0.067743,0.376662,0.304025,0.53081,0.481481,1441,1581,1483.0,-140,20
2012,3107,0.884193,0.797403,0.08679,0.403181,0.239348,0.518584,0.709677,1809,1631,1597.0,178,14
2012,3108,0.764549,0.848297,-0.083748,0.354879,0.250542,0.45719,0.40625,1776,1949,1457.0,-173,20
2012,3110,0.878088,0.807256,0.070832,0.427892,0.233714,0.489189,0.758621,1686,1533,1603.0,153,20
2012,3111,0.906118,0.777752,0.128366,0.430183,0.255523,0.547552,0.806452,2063,1768,1623.0,295,20
2012,3112,0.920259,0.91683,0.003429,0.445283,0.234622,0.495104,0.451613,2045,2036,1466.0,9,20
2012,3113,0.850215,0.78149,0.068725,0.42897,0.240488,0.492479,0.645161,1789,1627,1567.0,162,20
2012,3114,0.874488,0.822654,0.051834,0.438275,0.249288,0.520457,0.625,1859,1780,1581.0,79,14
2012,3115,0.64905,1.000121,-0.351071,0.335058,0.349678,0.459761,0.033333,1452,2254,1300.0,-802,20
2012,3116,0.928799,0.794275,0.134524,0.43266,0.220507,0.515123,0.733333,1867,1576,1610.0,291,6
2012,3117,0.86274,0.9378,-0.07506,0.419491,0.227862,0.446407,0.413793,1694,1867,1462.0,-173,20
2012,3119,0.854414,0.850192,0.004222,0.407617,0.229131,0.503198,0.428571,1554,1546,1467.0,8,20
2012,3120,0.85643,0.856048,0.000382,0.423093,0.274593,0.506824,0.433333,1755,1741,1481.0,14,20
2012,3122,0.900642,0.984429,-0.083787,0.452037,0.228172,0.463277,0.3,2018,2199,1410.0,-181,20
2012,3123,0.79552,0.918075,-0.122555,0.409179,0.286088,0.483825,0.275862,1694,1958,1401.0,-264,20
2012,3124,1.118113,0.743488,0.374625,0.517726,0.19686,0.57369,1.0,2590,1703,1752.0,887,1
2012,3125,0.825382,0.899473,-0.074091,0.43427,0.245662,0.469715,0.4,1678,1830,1460.0,-152,20
2012,3126,0.793468,0.885256,-0.091788,0.373477,0.268919,0.460405,0.346154,1459,1634,1439.0,-175,20
2012,3127,0.816264,0.876329,-0.060065,0.401386,0.236047,0.493016,0.419355,1629,1754,1456.0,-125,20
2012,3129,0.915671,0.941047,-0.025376,0.457233,0.256895,0.515766,0.448276,1906,1944,1465.0,-38,20
2012,3130,0.855359,1.007246,-0.151887,0.428739,0.257801,0.470761,0.25,1611,1928,1414.0,-317,20
2012,3131,0.915634,0.824709,0.090925,0.41769,0.196912,0.495034,0.741935,1850,1660,1602.0,190,20
2012,3132,0.934691,0.792913,0.141779,0.446464,0.213413,0.513574,0.793103,1903,1613,1608.0,290,20
2012,3133,0.965838,0.922441,0.043397,0.449607,0.238479,0.524476,0.53125,2189,2099,1510.0,90,20
2012,3135,0.904493,0.86831,0.036183,0.4462,0.231132,0.488263,0.555556,1646,1598,1505.0,48,20
2012,3136,0.845507,0.879486,-0.033979,0.395542,0.246337,0.514689,0.482759,1785,1854,1471.0,-69,20
2012,3137,0.764921,0.921101,-0.156179,0.407838,0.324563,0.51485,0.15,1024,1229,1391.0,-205,20
2012,3138,0.837217,0.973995,-0.136779,0.429385,0.264022,0.47079,0.290323,1925,2235,1410.0,-310,20
2012,3139,0.853912,0.901201,-0.047288,0.422045,0.240483,0.482807,0.413793,1684,1771,1474.0,-87,20
2012,3140,1.017535,0.82994,0.187595,0.50001,0.225011,0.531083,0.806452,2202,1789,1640.0,413,10
2012,3141,0.910974,0.874642,0.036332,0.433483,0.223412,0.504026,0.575758,2342,2237,1546.0,105,20
2012,3142,1.001968,0.910411,0.091556,0.479312,0.208397,0.516879,0.548387,2225,2029,1529.0,196,20
2012,3143,0.965561,0.839021,0.12654,0.447589,0.227906,0.58312,0.727273,2303,2001,1624.0,302,8
2012,3144,0.901725,0.838761,0.062964,0.451376,0.241629,0.505556,0.571429,1799,1682,1517.0,117,20
2012,3145,0.864107,0.940022,-0.075915,0.45138,0.289959,0.492871,0.4,1726,1870,1435.0,-144,20
2012,3146,0.954436,0.831477,0.122959,0.457314,0.228248,0.517419,0.8,1587,1393,1596.0,194,20
2012,3148,0.841808,0.851575,-0.009767,0.430778,0.272417,0.509149,0.448276,1729,1744,1473.0,-15,20
2012,3149,0.97177,0.980058,-0.008288,0.486301,0.228168,0.43901,0.5,1945,1968,1490.0,-23,20
2012,3150,0.947448,0.894954,0.052494,0.459466,0.244317,0.54031,0.535714,1897,1792,1507.0,105,20
2012,3151,0.948552,0.856785,0.091766,0.440409,0.195897,0.526272,0.709677,1929,1769,1591.0,160,20
2012,3152,0.73695,0.965181,-0.228231,0.373158,0.280873,0.409397,0.178571,1492,1943,1366.0,-451,20
2012,3153,0.892443,0.878869,0.013574,0.457482,0.245427,0.479671,0.517241,1665,1639,1509.0,26,20
2012,3155,0.756025,0.911452,-0.155427,0.397732,0.300947,0.4748,0.214286,1519,1824,1391.0,-305,20
2012,3156,0.824927,0.969072,-0.144145,0.414414,0.260804,0.472058,0.344828,1702,2009,1434.0,-307,20
2012,3157,0.804432,0.888885,-0.084453,0.412018,0.280206,0.492578,0.375,1337,1478,1437.0,-141,20
2012,3158,0.691994,0.836227,-0.144233,0.329418,0.306095,0.500538,0.241379,1361,1644,1395.0,-283,20
2012,3159,0.825631,0.916598,-0.090966,0.412938,0.239173,0.459603,0.275862,1708,1899,1419.0,-191,20
2012,3160,0.889937,0.858888,0.031049,0.439882,0.249745,0.532564,0.580645,1888,1821,1525.0,67,20
2012,3161,0.879936,0.893969,-0.014032,0.469025,0.285653,0.506492,0.413793,1739,1768,1475.0,-29,20
2012,3162,0.758597,0.968056,-0.209459,0.382881,0.270648,0.457434,0.107143,1461,1886,1339.0,-425,20
2012,3163,1.113703,0.664983,0.44872,0.539021,0.214879,0.570675,0.878788,2516,1507,1700.0,1009,1
2012,3164,0.840475,0.79587,0.044605,0.401726,0.273228,0.507628,0.612903,1923,1833,1561.0,90,20
2012,3165,0.848225,0.920981,-0.072755,0.434767,0.264766,0.478417,0.384615,1431,1571,1453.0,-140,20
2012,3166,0.904557,0.845164,0.059393,0.457721,0.229488,0.502241,0.625,1936,1811,1575.0,125,14
2012,3167,0.904511,1.054168,-0.149657,0.443952,0.187833,0.386906,0.214286,1929,2255,1394.0,-326,20
2012,3168,0.852078,0.860728,-0.00865,0.402885,0.244854,0.500261,0.366667,1830,1839,1419.0,-9,20
2012,3169,0.865084,0.851145,0.013939,0.407876,0.251088,0.517609,0.566667,1934,1899,1518.0,35,20
2012,3170,0.847505,0.941522,-0.094017,0.4289,0.235656,0.448797,0.4,2124,2351,1468.0,-227,20
2012,3171,0.748801,0.939798,-0.190998,0.400802,0.301236,0.467677,0.185185,1435,1788,1387.0,-353,20
2012,3172,0.900139,0.795941,0.104198,0.442506,0.253376,0.519018,0.709677,1962,1733,1595.0,229,20
2012,3173,0.9535,0.811354,0.142146,0.442894,0.219544,0.522196,0.793103,2049,1730,1641.0,319,11
2012,3174,1.070393,0.821495,0.248898,0.483153,0.20079,0.573995,0.967742,2226,1704,1712.0,522,3
2012,3175,0.793011,0.997263,-0.204252,0.371917,0.275225,0.468202,0.178571,1530,1914,1378.0,-384,20
2012,3176,0.90171,0.854543,0.047167,0.456572,0.240187,0.499939,0.612903,1875,1792,1541.0,83,20
2012,3177,0.996124,0.905761,0.090363,0.502514,0.225404,0.489667,0.6875,2342,2118,1595.0,224,7
2012,3178,0.970751,0.916735,0.054016,0.478527,0.234176,0.533087,0.612903,2026,1891,1571.0,135,20
2012,3179,0.891914,0.897231,-0.005317,0.457088,0.263258,0.541981,0.545455,1959,1974,1528.0,-15,20
2012,3180,0.950957,0.8578,0.093158,0.461218,0.200504,0.492434,0.580645,1861,1685,1561.0,176,20
2012,3181,1.028482,0.764147,0.264335,0.505124,0.239449,0.550634,0.827586,2159,1591,1647.0,568,2
2012,3182,0.96106,0.842835,0.118224,0.452876,0.213865,0.506336,0.645161,2099,1822,1553.0,277,20
2012,3183,0.976813,0.849787,0.127025,0.455875,0.217773,0.544489,0.714286,1980,1740,1564.0,240,20
2012,3184,0.858198,0.889742,-0.031544,0.42744,0.245268,0.495827,0.428571,1772,1819,1456.0,-47,20
2012,3185,0.952019,0.815573,0.136446,0.43176,0.23886,0.543708,0.733333,2041,1739,1608.0,302,12
2012,3186,0.899533,0.881282,0.018251,0.440677,0.236395,0.48925,0.5,1863,1812,1495.0,51,20
2012,3187,0.802392,0.870173,-0.067781,0.411396,0.272545,0.486411,0.344828,1636,1774,1453.0,-138,20
2012,3188,0.918521,0.884291,0.034231,0.445816,0.231023,0.495922,0.62069,1853,1811,1541.0,42,20
2012,3189,0.858984,0.902531,-0.043548,0.442819,0.24874,0.473114,0.5,1712,1802,1507.0,-90,20
2012,3190,0.881009,0.957709,-0.0767,0.411435,0.236477,0.502592,0.266667,1983,2145,1403.0,-162,20
2012,3191,0.791013,0.940166,-0.149153,0.404894,0.268133,0.489055,0.166667,1606,1907,1360.0,-301,20
2012,3192,0.809622,0.870962,-0.06134,0.386443,0.273281,0.507088,0.419355,1801,1928,1461.0,-127,20
2012,3193,0.921287,0.850165,0.071122,0.467212,0.224718,0.487211,0.766667,1660,1558,1600.0,102,20
2012,3194,0.831664,0.872373,-0.040709,0.433046,0.285114,0.510874,0.555556,1518,1587,1528.0,-69,20
2012,3195,1.079438,0.783623,0.295814,0.530648,0.201557,0.496171,0.933333,2211,1605,1670.0,606,12
2012,3196,0.964592,0.855425,0.109167,0.448739,0.2443,0.533253,0.612903,2101,1864,1565.0,237,9
2012,3197,0.95007,0.839621,0.110449,0.446851,0.249762,0.522524,0.733333,2111,1865,1589.0,246,20
2012,3198,0.969478,0.866828,0.102651,0.471928,0.241047,0.516992,0.666667,1912,1709,1567.0,203,20
2012,3199,0.9393,0.890219,0.049081,0.482659,0.283263,0.538604,0.451613,2086,1968,1486.0,118,20
2012,3200,0.855618,0.879356,-0.023737,0.426266,0.25739,0.508669,0.407407,1402,1459,1450.0,-57,20
2012,3201,1.023584,0.843489,0.180095,0.496973,0.196766,0.490559,0.848485,2491,2053,1649.0,438,12
2012,3202,0.853902,0.889762,-0.03586,0.40357,0.261721,0.49939,0.483871,1893,1982,1482.0,-89,20
2012,3203,0.881377,0.899459,-0.018082,0.422766,0.212011,0.462734,0.37931,1696,1738,1446.0,-42,20
2012,3204,0.768232,0.894604,-0.126372,0.391247,0.287135,0.481097,0.241379,1478,1732,1385.0,-254,20
2012,3205,0.706032,0.956303,-0.250271,0.352347,0.304406,0.477997,0.137931,1474,2022,1353.0,-548,20
2012,3206,0.920413,0.920529,-0.000117,0.432413,0.210835,0.493323,0.483871,1959,1940,1496.0,19,20
2012,3207,0.869033,0.750708,0.118325,0.395028,0.225351,0.505886,0.733333,1807,1558,1613.0,249,5
2012,3208,0.979585,0.834357,0.145228,0.467676,0.21398,0.514567,0.724138,1984,1670,1606.0,314,4
2012,3209,0.810665,0.92397,-0.113304,0.400268,0.265988,0.492023,0.266667,1853,2108,1399.0,-255,20
2012,3210,0.976562,0.817077,0.159485,0.472057,0.234783,0.523257,0.75,2263,1888,1630.0,375,4
2012,3211,1.040459,0.856167,0.184292,0.48063,0.201566,0.540841,0.83871,2342,1919,1650.0,423,11
