Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff
2013,3163,3225,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,0.908679,0.898612,0.010066,0.446028,0.22744,0.504044,0.53125,1529.0,1,16,161.0,0.254712,-0.201885,0.456597,-0.026275,0.073778,0.112132,-15,0.347538,1067
2013,3166,3393,1,0.977899,0.867582,0.110317,0.500049,0.214028,0.489689,0.774194,1616.0,239,10,1.000856,0.786873,0.213982,0.453805,0.225309,0.534885,0.774194,1621.0,471,7,-5.0,-0.022957,0.080709,-0.103665,-0.011281,-0.045196,0.046244,3,0.0,-232
2013,3208,3285,1,0.949333,0.761521,0.187812,0.432125,0.20621,0.531146,0.806452,1642.0,411,4,0.942362,0.806911,0.135451,0.424409,0.189011,0.510931,0.766667,1615.0,286,13,27.0,0.006971,-0.04539,0.052361,0.017199,0.020215,0.007717,-9,0.039785,125
2013,3211,3235,0,0.991982,0.781926,0.210056,0.470009,0.203477,0.534102,0.84375,1662.0,484,12,0.986973,0.838361,0.148612,0.49813,0.252636,0.551704,0.741935,1619.0,314,5,42.0,0.005009,-0.056435,0.061444,-0.049159,-0.017602,-0.028121,7,0.101815,170
2013,3160,3242,0,0.955172,0.788136,0.167036,0.431498,0.22052,0.558335,0.806452,1637.0,352,5,0.958655,0.941618,0.017037,0.477066,0.226874,0.506062,0.566667,1532.0,54,12,104.0,-0.003483,-0.153482,0.149999,-0.006354,0.052273,-0.045568,-7,0.239785,298
2013,3268,3346,1,1.062497,0.79256,0.269938,0.513212,0.241213,0.596954,0.774194,1628.0,600,4,0.958166,0.758043,0.200124,0.455279,0.192023,0.483958,0.9375,1687.0,454,13,-59.0,0.104331,0.034517,0.069814,0.04919,0.112996,0.057934,-9,-0.163306,146
2013,3265,3277,0,0.974159,0.791289,0.18287,0.475843,0.2154,0.482526,0.8125,1646.0,390,12,0.947006,0.768288,0.178718,0.450363,0.211571,0.552394,0.75,1622.0,342,5,24.0,0.027154,0.023001,0.004152,0.003828,-0.069868,0.02548,7,0.0625,48
2013,3151,3304,0,1.017056,0.792457,0.224599,0.475187,0.198283,0.530896,0.90625,1680.0,465,11,0.973461,0.859547,0.113914,0.456183,0.205876,0.520241,0.741935,1626.0,255,6,54.0,0.043595,-0.06709,0.110686,-0.007593,0.010656,0.019005,5,0.164315,210
2013,3141,3328,0,0.997776,0.867525,0.130251,0.482849,0.215938,0.521451,0.65625,1586.0,308,11,0.995901,0.899545,0.096356,0.494545,0.22143,0.504475,0.6875,1594.0,208,6,-7.0,0.001875,-0.03202,0.033895,-0.005492,0.016976,-0.011696,5,-0.03125,100
2013,3355,3376,0,0.96328,0.844282,0.118998,0.481474,0.246821,0.53822,0.78125,1625.0,258,13,0.943277,0.763465,0.179812,0.419239,0.213299,0.562238,0.774194,1623.0,348,4,2.0,0.020003,0.080816,-0.060813,0.033522,-0.024018,0.062235,9,0.007056,-90
2013,3378,3403,1,0.928012,0.800765,0.127247,0.42617,0.218614,0.525964,0.677419,1584.0,308,10,0.971284,0.863061,0.108223,0.440655,0.2082,0.504266,0.677419,1581.0,208,7,3.0,-0.043272,-0.062296,0.019024,0.010414,0.021698,-0.014485,3,0.0,100
2013,3331,3397,0,0.975176,0.901529,0.073647,0.488517,0.223517,0.487023,0.586207,1552.0,168,15,1.041639,0.865521,0.176118,0.489118,0.211913,0.542097,0.774194,1643.0,436,2,-91.0,-0.066463,0.036008,-0.102471,0.011605,-0.055074,-0.000601,13,-0.187987,-268
2013,3401,3455,1,0.996352,0.817035,0.179316,0.48284,0.208968,0.531843,0.727273,1640.0,409,3,0.945948,0.844908,0.10104,0.460593,0.214724,0.497824,0.727273,1617.0,222,14,23.0,0.050404,-0.027873,0.078277,-0.005756,0.034019,0.022247,-11,0.0,187
2013,3391,3417,0,1.022455,0.856401,0.166053,0.497216,0.196867,0.491106,0.741935,1604.0,317,14,0.929121,0.825914,0.103207,0.448892,0.251302,0.544536,0.78125,1642.0,238,3,-38.0,0.093333,0.030487,0.062846,-0.054436,-0.053431,0.048325,11,-0.039315,79
2013,3386,3435,0,0.951821,0.811038,0.140783,0.450668,0.202709,0.514502,0.741935,1625.0,304,9,0.958941,0.842155,0.116786,0.477994,0.24863,0.537264,0.645161,1585.0,261,8,40.0,-0.00712,-0.031117,0.023997,-0.045921,-0.022762,-0.027326,1,0.096774,43
2013,3124,3341,1,1.124878,0.758399,0.366478,0.542528,0.185632,0.564989,0.969697,1741.0,894,1,0.864737,0.843624,0.021112,0.435015,0.244065,0.494849,0.548387,1526.0,64,16,215.0,0.260141,-0.085225,0.345366,-0.058432,0.07014,0.107513,-15,0.42131,830
2013,3173,3385,1,1.019824,0.780428,0.239396,0.491086,0.216374,0.54062,0.931034,1673.0,528,7,0.918352,0.839859,0.078493,0.422571,0.208595,0.507988,0.6,1567.0,153,10,106.0,0.101472,-0.059431,0.160903,0.007779,0.032632,0.068515,-3,0.331034,375
2013,3174,3452,1,1.04669,0.803348,0.243341,0.454743,0.183928,0.54556,0.909091,1699.0,516,6,0.911756,0.860233,0.051523,0.430599,0.234569,0.512277,0.566667,1546.0,108,11,153.0,0.134934,-0.056885,0.191818,-0.050641,0.033283,0.024144,-5,0.342424,408
2013,3181,3214,1,1.053292,0.743814,0.309478,0.505856,0.231631,0.551378,0.9375,1711.0,721,2,0.941776,0.689825,0.251951,0.416904,0.210638,0.523347,0.848485,1648.0,572,15,63.0,0.111516,0.053989,0.057527,0.020993,0.028031,0.088952,-13,0.089015,149
2013,3199,3343,1,1.009464,0.874432,0.135031,0.48932,0.219236,0.505145,0.709677,1594.0,346,8,1.029754,0.754203,0.275551,0.478609,0.202283,0.571971,0.785714,1617.0,544,9,-23.0,-0.02029,0.12023,-0.14052,0.016952,-0.066826,0.010711,-1,-0.076037,-198
2013,3234,3274,1,0.973867,0.88667,0.087197,0.474583,0.222669,0.506064,0.625,1568.0,174,9,0.900412,0.803959,0.096453,0.422753,0.25649,0.526024,0.677419,1583.0,201,8,-15.0,0.073455,0.082711,-0.009256,-0.033821,-0.01996,0.05183,1,-0.052419,-27
2013,3246,3298,1,1.024008,0.770579,0.25343,0.472433,0.205516,0.524686,0.84375,1673.0,619,2,0.931581,0.816999,0.114582,0.465373,0.225591,0.513751,0.65625,1581.0,218,15,92.0,0.092428,-0.04642,0.138848,-0.020075,0.010935,0.007061,-13,0.1875,401
2013,3257,3292,1,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,0.984959,0.830096,0.154863,0.46074,0.229109,0.524485,0.78125,1634.0,349,12,-16.0,0.025111,-0.032851,0.057962,0.001198,-0.001201,0.0235,-7,-0.03125,130
2013,3261,3453,1,0.954676,0.880706,0.07397,0.456897,0.23685,0.511714,0.645161,1592.0,178,6,1.03543,0.736653,0.298776,0.525194,0.202308,0.515671,0.933333,1684.0,597,11,-92.0,-0.080754,0.144052,-0.224806,0.034542,-0.003957,-0.068296,-5,-0.288172,-419
2013,3276,3437,1,0.990571,0.893783,0.096788,0.49872,0.223713,0.525142,0.677419,1582.0,180,8,0.967803,0.84198,0.125823,0.471684,0.171965,0.476843,0.677419,1579.0,226,9,4.0,0.022768,0.051803,-0.029035,0.051748,0.048299,0.027036,-1,0.0,-46
2013,3107,3314,0,1.002243,0.72553,0.276713,0.496648,0.252854,0.573847,0.9,1666.0,551,14,0.893347,0.775007,0.11834,0.434932,0.260671,0.517971,0.823529,1654.0,317,3,12.0,0.108896,-0.049477,0.158372,-0.007817,0.055876,0.061716,11,0.076471,234
2013,3323,3404,1,1.093545,0.779128,0.314417,0.490228,0.211797,0.57385,0.96875,1737.0,739,1,1.023536,0.946544,0.076992,0.491366,0.178437,0.458559,0.575758,1563.0,181,16,174.0,0.070009,-0.167416,0.237425,0.033359,0.115291,-0.001137,-15,0.392992,558
2013,3177,3329,0,0.961812,0.949349,0.012463,0.467292,0.220459,0.485827,0.65625,1578.0,57,10,1.052033,0.84876,0.203274,0.479689,0.204423,0.547732,0.677419,1581.0,444,7,-3.0,-0.090221,0.100589,-0.190811,0.016036,-0.061904,-0.012397,3,-0.021169,-387
2013,3142,3336,0,0.953231,0.852831,0.1004,0.463636,0.226274,0.527604,0.677419,1590.0,191,14,1.001271,0.811158,0.190112,0.465384,0.206531,0.532548,0.833333,1659.0,441,3,-69.0,-0.04804,0.041673,-0.089712,0.019743,-0.004944,-0.001748,11,-0.155914,-250
2013,3251,3345,0,1.020386,0.797342,0.223044,0.469123,0.271353,0.608988,0.806452,1636.0,486,13,0.976381,0.884285,0.092096,0.485673,0.2482,0.529871,0.75,1621.0,200,4,15.0,0.044005,-0.086943,0.130948,0.023153,0.079117,-0.01655,9,0.056452,286
2013,3390,3409,1,1.067354,0.78606,0.281294,0.494751,0.181078,0.549064,0.939394,1715.0,621,1,0.87141,0.866477,0.004933,0.429861,0.228629,0.492157,0.5,1542.0,2,16,173.0,0.195944,-0.080417,0.276361,-0.047551,0.056906,0.06489,-15,0.439394,619
2013,3143,3378,1,1.023182,0.819748,0.203433,0.45768,0.202498,0.576414,0.903226,1681.0,457,2,0.928012,0.800765,0.127247,0.42617,0.218614,0.525964,0.677419,1584.0,308,10,97.0,0.09517,0.018984,0.076186,-0.016116,0.05045,0.03151,-8,0.225806,149
2013,3163,3435,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,0.958941,0.842155,0.116786,0.477994,0.24863,0.537264,0.645161,1585.0,261,8,105.0,0.20445,-0.145427,0.349877,-0.047465,0.040558,0.080166,-7,0.233627,807
2013,3208,3235,1,0.949333,0.761521,0.187812,0.432125,0.20621,0.531146,0.806452,1642.0,411,4,0.986973,0.838361,0.148612,0.49813,0.252636,0.551704,0.741935,1619.0,314,5,22.0,-0.03764,-0.07684,0.039199,-0.046426,-0.020558,-0.066005,-1,0.064516,97
2013,3242,3376,1,0.958655,0.941618,0.017037,0.477066,0.226874,0.506062,0.566667,1532.0,54,12,0.943277,0.763465,0.179812,0.419239,0.213299,0.562238,0.774194,1623.0,348,4,-91.0,0.015378,0.178153,-0.162774,0.013576,-0.056176,0.057827,8,-0.207527,-294
2013,3268,3277,1,1.062497,0.79256,0.269938,0.513212,0.241213,0.596954,0.774194,1628.0,600,4,0.947006,0.768288,0.178718,0.450363,0.211571,0.552394,0.75,1622.0,342,5,6.0,0.115492,0.024272,0.09122,0.029642,0.04456,0.062849,-1,0.024194,258
2013,3304,3401,1,0.973461,0.859547,0.113914,0.456183,0.205876,0.520241,0.741935,1626.0,255,6,0.996352,0.817035,0.179316,0.48284,0.208968,0.531843,0.727273,1640.0,409,3,-14.0,-0.022891,0.042512,-0.065403,-0.003092,-0.011603,-0.026657,3,0.014663,-154
2013,3328,3417,1,0.995901,0.899545,0.096356,0.494545,0.22143,0.504475,0.6875,1594.0,208,6,0.929121,0.825914,0.103207,0.448892,0.251302,0.544536,0.78125,1642.0,238,3,-49.0,0.06678,0.073631,-0.006851,-0.029872,-0.040062,0.045653,3,-0.09375,-30
2013,3166,3397,0,0.977899,0.867582,0.110317,0.500049,0.214028,0.489689,0.774194,1616.0,239,10,1.041639,0.865521,0.176118,0.489118,0.211913,0.542097,0.774194,1643.0,436,2,-27.0,-0.063739,0.002061,-0.0658,0.002116,-0.052408,0.010931,8,0.0,-197
2013,3124,3199,1,1.124878,0.758399,0.366478,0.542528,0.185632,0.564989,0.969697,1741.0,894,1,1.009464,0.874432,0.135031,0.48932,0.219236,0.505145,0.709677,1594.0,346,8,147.0,0.115414,-0.116033,0.231447,-0.033604,0.059844,0.053208,-7,0.26002,548
2013,3174,3314,1,1.04669,0.803348,0.243341,0.454743,0.183928,0.54556,0.909091,1699.0,516,6,0.893347,0.775007,0.11834,0.434932,0.260671,0.517971,0.823529,1654.0,317,3,45.0,0.153342,0.028341,0.125001,-0.076744,0.027589,0.019811,3,0.085561,199
2013,3181,3329,1,1.053292,0.743814,0.309478,0.505856,0.231631,0.551378,0.9375,1711.0,721,2,1.052033,0.84876,0.203274,0.479689,0.204423,0.547732,0.677419,1581.0,444,7,130.0,0.001259,-0.104946,0.106204,0.027207,0.003647,0.026167,-5,0.260081,277
2013,3173,3246,0,1.019824,0.780428,0.239396,0.491086,0.216374,0.54062,0.931034,1673.0,528,7,1.024008,0.770579,0.25343,0.472433,0.205516,0.524686,0.84375,1673.0,619,2,0.0,-0.004184,0.00985,-0.014034,0.010858,0.015934,0.018653,5,0.087284,-91
2013,3257,3345,1,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,0.976381,0.884285,0.092096,0.485673,0.2482,0.529871,0.75,1621.0,200,4,-2.0,0.033689,-0.08704,0.120729,-0.017893,-0.006587,-0.001433,1,0.0,279
2013,3261,3336,1,0.954676,0.880706,0.07397,0.456897,0.23685,0.511714,0.645161,1592.0,178,6,1.001271,0.811158,0.190112,0.465384,0.206531,0.532548,0.833333,1659.0,441,3,-67.0,-0.046595,0.069547,-0.116142,0.030319,-0.020833,-0.008487,3,-0.188172,-263
2013,3234,3323,0,0.973867,0.88667,0.087197,0.474583,0.222669,0.506064,0.625,1568.0,174,9,1.093545,0.779128,0.314417,0.490228,0.211797,0.57385,0.96875,1737.0,739,1,-169.0,-0.119677,0.107542,-0.22722,0.010872,-0.067785,-0.015645,8,-0.34375,-565
2013,3276,3390,0,0.990571,0.893783,0.096788,0.49872,0.223713,0.525142,0.677419,1582.0,180,8,1.067354,0.78606,0.281294,0.494751,0.181078,0.549064,0.939394,1715.0,621,1,-132.0,-0.076783,0.107723,-0.184506,0.042635,-0.023922,0.003969,7,-0.261975,-441
2013,3143,3261,1,1.023182,0.819748,0.203433,0.45768,0.202498,0.576414,0.903226,1681.0,457,2,0.954676,0.880706,0.07397,0.456897,0.23685,0.511714,0.645161,1592.0,178,6,89.0,0.068506,-0.060957,0.129463,-0.034352,0.064699,0.000782,-4,0.258065,279
2013,3163,3268,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,1.062497,0.79256,0.269938,0.513212,0.241213,0.596954,0.774194,1628.0,600,4,62.0,0.100893,-0.095832,0.196726,-0.040048,-0.019132,0.044947,-3,0.104594,468
2013,3208,3390,1,0.949333,0.761521,0.187812,0.432125,0.20621,0.531146,0.806452,1642.0,411,4,1.067354,0.78606,0.281294,0.494751,0.181078,0.549064,0.939394,1715.0,621,1,-73.0,-0.118021,-0.024538,-0.093483,0.025132,-0.017918,-0.062626,3,-0.132942,-210
2013,3174,3246,0,1.04669,0.803348,0.243341,0.454743,0.183928,0.54556,0.909091,1699.0,516,6,1.024008,0.770579,0.25343,0.472433,0.205516,0.524686,0.84375,1673.0,619,2,26.0,0.022681,0.03277,-0.010088,-0.021588,0.020873,-0.01769,4,0.065341,-103
2013,3181,3304,1,1.053292,0.743814,0.309478,0.505856,0.231631,0.551378,0.9375,1711.0,721,2,0.973461,0.859547,0.113914,0.456183,0.205876,0.520241,0.741935,1626.0,255,6,86.0,0.079831,-0.115733,0.195564,0.025755,0.031138,0.049673,-4,0.195565,466
2013,3124,3257,0,1.124878,0.758399,0.366478,0.542528,0.185632,0.564989,0.969697,1741.0,894,1,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,122.0,0.114807,-0.038846,0.153653,-0.044675,0.041704,0.058288,-4,0.219697,415
2013,3242,3323,0,0.958655,0.941618,0.017037,0.477066,0.226874,0.506062,0.566667,1532.0,54,12,1.093545,0.779128,0.314417,0.490228,0.211797,0.57385,0.96875,1737.0,739,1,-205.0,-0.134889,0.162491,-0.29738,0.015078,-0.067787,-0.013162,11,-0.402083,-685
2013,3328,3397,0,0.995901,0.899545,0.096356,0.494545,0.22143,0.504475,0.6875,1594.0,208,6,1.041639,0.865521,0.176118,0.489118,0.211913,0.542097,0.774194,1643.0,436,2,-50.0,-0.045738,0.034024,-0.079762,0.009518,-0.037622,0.005427,4,-0.086694,-228
2013,3143,3208,1,1.023182,0.819748,0.203433,0.45768,0.202498,0.576414,0.903226,1681.0,457,2,0.949333,0.761521,0.187812,0.432125,0.20621,0.531146,0.806452,1642.0,411,4,39.0,0.073849,0.058227,0.015622,-0.003712,0.045268,0.025554,-2,0.096774,46
2013,3163,3246,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,1.024008,0.770579,0.25343,0.472433,0.205516,0.524686,0.84375,1673.0,619,2,17.0,0.139383,-0.073851,0.213234,-0.004351,0.053135,0.085726,-1,0.035038,449
2013,3257,3397,1,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,1.041639,0.865521,0.176118,0.489118,0.211913,0.542097,0.774194,1643.0,436,2,-25.0,-0.031568,-0.068276,0.036708,0.018394,-0.018812,-0.004878,3,-0.024194,43
2013,3181,3323,0,1.053292,0.743814,0.309478,0.505856,0.231631,0.551378,0.9375,1711.0,721,2,1.093545,0.779128,0.314417,0.490228,0.211797,0.57385,0.96875,1737.0,739,1,-26.0,-0.040253,-0.035314,-0.004939,0.019834,-0.022472,0.015628,1,-0.03125,-18
2013,3163,3323,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,1.093545,0.779128,0.314417,0.490228,0.211797,0.57385,0.96875,1737.0,739,1,-47.0,0.069846,-0.0824,0.152246,-0.010632,0.003972,0.067931,0,-0.089962,329
2013,3143,3257,0,1.023182,0.819748,0.203433,0.45768,0.202498,0.576414,0.903226,1681.0,457,2,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,63.0,0.013112,0.022503,-0.009392,-0.027809,0.053129,-0.02656,-3,0.153226,-22
2013,3163,3257,1,1.163391,0.696728,0.466663,0.55816,0.201165,0.577822,0.878788,1690.0,1068,1,1.01007,0.797245,0.212825,0.48424,0.230307,0.523284,0.75,1618.0,479,5,71.0,0.153321,-0.100517,0.253838,-0.029142,0.054537,0.073919,-4,0.128788,589
2014,3113,3435,1,0.959406,0.894863,0.064543,0.456632,0.230826,0.527536,0.709677,1583.0,146,9,1.009122,0.937311,0.071811,0.510545,0.24222,0.521411,0.6,1543.0,160,8,40.0,-0.049715,-0.042448,-0.007268,-0.011394,0.006125,-0.053913,1,0.109677,-14
2014,3124,3443,1,1.113637,0.812872,0.300765,0.482206,0.163146,0.566438,0.878788,1698.0,733,2,1.008116,0.883579,0.124538,0.477883,0.205034,0.508683,0.75,1605.0,302,15,93.0,0.105521,-0.070707,0.176227,-0.041888,0.057755,0.004323,-13,0.128788,431
2014,3140,3301,1,0.998956,0.88321,0.115745,0.491562,0.225802,0.538865,0.8125,1639.0,272,12,1.092515,0.959878,0.132637,0.515461,0.203822,0.534196,0.78125,1637.0,307,5,2.0,-0.09356,-0.076668,-0.016892,0.021981,0.004669,-0.023899,7,0.03125,-35
2014,3143,3200,1,0.939614,0.886323,0.053291,0.433416,0.19854,0.53333,0.7,1598.0,139,7,1.024021,0.84148,0.182541,0.505661,0.202873,0.543954,0.78125,1631.0,350,10,-32.0,-0.084406,0.044843,-0.12925,-0.004333,-0.010624,-0.072244,-3,-0.08125,-211
2014,3177,3328,1,1.083287,0.914946,0.168342,0.515384,0.18702,0.509345,0.818182,1661.0,435,7,1.021559,0.892477,0.129082,0.492515,0.212421,0.519447,0.5625,1540.0,287,10,121.0,0.061729,0.022469,0.03926,-0.025401,-0.010102,0.022869,-3,0.255682,148
2014,3181,3457,1,1.080689,0.871062,0.209627,0.54329,0.234215,0.555284,0.818182,1664.0,539,2,0.982424,0.842952,0.139471,0.452356,0.200554,0.518184,0.75,1605.0,310,15,59.0,0.098265,0.02811,0.070155,0.033661,0.0371,0.090934,-13,0.068182,229
2014,3199,3235,1,0.940372,0.865646,0.074727,0.464452,0.256065,0.543234,0.645161,1568.0,191,10,1.063653,0.935216,0.128437,0.495451,0.18501,0.51469,0.666667,1571.0,269,7,-3.0,-0.123281,-0.06957,-0.053711,0.071054,0.028544,-0.030998,3,-0.021505,-78
2014,3246,3460,1,1.021012,0.868574,0.152438,0.473964,0.198262,0.5271,0.75,1635.0,416,3,1.058541,0.955954,0.102587,0.473891,0.153022,0.468527,0.757576,1612.0,250,14,22.0,-0.037529,-0.08738,0.049851,0.04524,0.058573,7.2e-05,-11,-0.007576,166
2014,3201,3304,0,0.97051,0.900089,0.070421,0.474441,0.209626,0.485347,0.666667,1583.0,152,13,1.063958,0.88938,0.174578,0.508352,0.18263,0.537933,0.806452,1656.0,388,4,-73.0,-0.093448,0.010708,-0.104156,0.026996,-0.052586,-0.033911,9,-0.139785,-236
2014,3323,3352,1,1.161914,0.819851,0.342063,0.554517,0.193175,0.560446,1.0,1753.0,820,1,0.985769,0.913555,0.072215,0.4687,0.226574,0.543784,0.65625,1572.0,181,16,182.0,0.176144,-0.093704,0.269848,-0.033399,0.016662,0.085817,-15,0.34375,639
2014,3195,3329,0,1.004586,0.855501,0.149085,0.501296,0.190627,0.473567,0.787879,1640.0,360,12,0.994713,0.850607,0.144106,0.461449,0.196044,0.533243,0.741935,1604.0,346,5,36.0,0.009873,0.004894,0.004979,-0.005418,-0.059675,0.039848,7,0.045943,14
2014,3103,3345,0,1.086612,0.963726,0.122886,0.501283,0.19157,0.522483,0.709677,1605.0,281,13,1.013919,0.929479,0.08444,0.474024,0.216665,0.518085,0.724138,1616.0,183,4,-12.0,0.072693,0.034248,0.038446,-0.025095,0.004398,0.027259,9,-0.014461,98
2014,3385,3425,1,0.95454,0.895411,0.059129,0.466879,0.218292,0.511989,0.6875,1590.0,154,8,0.938898,0.897494,0.041404,0.454539,0.21799,0.504621,0.647059,1598.0,93,9,-8.0,0.015643,-0.002083,0.017726,0.000302,0.007368,0.01234,-1,0.040441,61
2014,3377,3390,0,1.030514,1.017942,0.012572,0.471679,0.199908,0.527241,0.566667,1535.0,23,15,1.105863,0.849915,0.255948,0.526478,0.178534,0.556634,0.90625,1691.0,560,2,-155.0,-0.075349,0.168027,-0.243376,0.021373,-0.029392,-0.054798,13,-0.339583,-537
2014,3151,3393,0,1.03495,0.82768,0.20727,0.497309,0.186954,0.533388,0.90625,1671.0,452,11,1.024735,0.8816,0.143136,0.456036,0.193863,0.506139,0.709677,1605.0,298,6,66.0,0.010215,-0.05392,0.064135,-0.00691,0.027249,0.041273,5,0.196573,154
2014,3322,3397,0,0.973359,0.948963,0.024396,0.477212,0.195396,0.473598,0.612903,1556.0,32,16,1.068985,0.863245,0.205739,0.50202,0.223708,0.569948,0.84375,1686.0,495,1,-129.0,-0.095626,0.085717,-0.181343,-0.028313,-0.09635,-0.024808,15,-0.230847,-463
2014,3163,3341,1,1.181178,0.673326,0.507853,0.565791,0.168123,0.557534,1.0,1752.0,1214,1,0.854405,0.912257,-0.057852,0.3935,0.234259,0.465971,0.451613,1490.0,-138,16,262.0,0.326773,-0.238932,0.565705,-0.066136,0.091563,0.172291,-15,0.548387,1352
2014,3173,3196,0,1.020046,0.908402,0.111644,0.493279,0.211167,0.529337,0.766667,1630.0,280,6,0.983341,0.926097,0.057245,0.490605,0.219085,0.47016,0.612903,1562.0,154,11,68.0,0.036705,-0.017694,0.054399,-0.007919,0.059177,0.002674,-5,0.153763,126
2014,3234,3265,1,1.060949,0.933004,0.127945,0.521214,0.190219,0.487154,0.764706,1637.0,326,6,1.074396,0.873807,0.200589,0.541632,0.185399,0.488253,0.818182,1651.0,437,11,-14.0,-0.013447,0.059197,-0.072644,0.004819,-0.001099,-0.020418,-5,-0.053476,-111
2014,3211,3241,0,1.067309,0.790064,0.277245,0.477164,0.185362,0.547222,0.878788,1683.0,641,6,1.064712,0.772,0.292712,0.481008,0.213085,0.570575,0.848485,1655.0,671,11,29.0,0.002597,0.018064,-0.015467,-0.027723,-0.023353,-0.003845,-5,0.030303,-30
2014,3225,3257,0,1.030105,0.862767,0.167338,0.48414,0.166923,0.510621,0.741935,1604.0,356,14,1.057206,0.809913,0.247293,0.506177,0.212554,0.543457,0.882353,1684.0,645,3,-80.0,-0.027101,0.052854,-0.079955,-0.045631,-0.032836,-0.022037,11,-0.140417,-289
2014,3210,3261,0,1.013583,0.912082,0.101501,0.474032,0.214851,0.537287,0.645161,1584.0,274,10,0.964855,0.89818,0.066675,0.457778,0.235625,0.515243,0.612903,1555.0,164,7,30.0,0.048728,0.013902,0.034827,-0.020774,0.022043,0.016255,3,0.032258,110
2014,3119,3268,0,1.021798,0.886249,0.135549,0.469102,0.197122,0.537437,0.774194,1627.0,243,13,1.133276,0.863561,0.269714,0.534042,0.202783,0.58137,0.8,1638.0,640,4,-11.0,-0.111478,0.022688,-0.134166,-0.005661,-0.043933,-0.06494,9,-0.025806,-397
2014,3214,3277,0,0.965688,0.763442,0.202246,0.423264,0.191275,0.526493,0.875,1666.0,482,12,1.013906,0.881321,0.132584,0.499429,0.216794,0.549583,0.709677,1614.0,294,5,52.0,-0.048218,-0.11788,0.069662,-0.025518,-0.02309,-0.076166,7,0.165323,188
2014,3314,3404,1,1.030163,0.844041,0.186122,0.497618,0.219628,0.525167,0.727273,1626.0,484,4,1.106751,0.942268,0.164484,0.525814,0.161942,0.479968,0.774194,1616.0,394,13,11.0,-0.076588,-0.098227,0.021638,0.057686,0.045199,-0.028196,-9,-0.046921,90
2014,3292,3333,0,0.994309,0.806803,0.187506,0.454446,0.213903,0.526128,0.878788,1693.0,410,8,1.014462,0.87954,0.134922,0.509451,0.235743,0.540961,0.6875,1606.0,277,9,86.0,-0.020153,-0.072737,0.052585,-0.02184,-0.014832,-0.055005,-1,0.191288,133
2014,3336,3455,1,0.98491,0.878212,0.106698,0.449137,0.210018,0.54391,0.758621,1621.0,258,3,1.028463,0.82325,0.205213,0.484322,0.192781,0.511876,0.8125,1616.0,460,14,5.0,-0.043553,0.054963,-0.098516,0.017237,0.032034,-0.035186,-11,-0.053879,-202
2014,3169,3376,0,0.955824,0.913797,0.042027,0.456185,0.215086,0.50423,0.5625,1547.0,61,16,1.07234,0.80771,0.26463,0.522903,0.212393,0.561884,0.870968,1678.0,561,1,-131.0,-0.116516,0.106087,-0.222603,0.002693,-0.057653,-0.066718,15,-0.308468,-500
2014,3208,3386,0,0.943422,0.83896,0.104463,0.459883,0.229681,0.538846,0.645161,1574.0,245,8,1.025622,0.900489,0.125133,0.478879,0.173797,0.493486,0.709677,1588.0,261,9,-14.0,-0.082199,-0.061529,-0.02067,0.055884,0.045361,-0.018996,-1,-0.064516,-16
2014,3335,3400,0,0.9551,0.817629,0.137471,0.457068,0.207651,0.513697,0.785714,1618.0,260,12,0.976015,0.84307,0.132945,0.481684,0.255542,0.577542,0.65625,1587.0,316,5,31.0,-0.020915,-0.02544,0.004526,-0.047891,-0.063845,-0.024615,7,0.129464,-56
2014,3315,3401,0,0.960841,0.889104,0.071737,0.449952,0.264098,0.56826,0.689655,1582.0,143,14,0.986085,0.828025,0.15806,0.472939,0.218485,0.532661,0.75,1635.0,360,3,-53.0,-0.025244,0.061079,-0.086323,0.045613,0.0356,-0.022986,11,-0.060345,-217
